artists,disc_number,duration_ms,explicit,external_urls,href,id,is_local,name,preview_url,track_number,type,uri,album_id
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3wbCeEPAW6po7J46netxMT'}, 'href': 'https://api.spotify.com/v1/artists/3wbCeEPAW6po7J46netxMT', 'id': '3wbCeEPAW6po7J46netxMT', 'name': 'Up Dharma Down', 'type': 'artist', 'uri': 'spotify:artist:3wbCeEPAW6po7J46netxMT'}]",1.0,301474.0,0.0,{'spotify': 'https://open.spotify.com/track/5VvVjk3z9wfpeLpQCFpD8a'},https://api.spotify.com/v1/tracks/5VvVjk3z9wfpeLpQCFpD8a,5VvVjk3z9wfpeLpQCFpD8a,0.0,Stolen,https://p.scdn.co/mp3-preview/bba41789866e0d2b45ee53f52b8de7266d62898d?cid=3b33859d46fe4fd1a085151a8fefa86d,2.0,track,spotify:track:5VvVjk3z9wfpeLpQCFpD8a,6eh8MXcxWgYu0SgXdaJapd
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3wbCeEPAW6po7J46netxMT'}, 'href': 'https://api.spotify.com/v1/artists/3wbCeEPAW6po7J46netxMT', 'id': '3wbCeEPAW6po7J46netxMT', 'name': 'Up Dharma Down', 'type': 'artist', 'uri': 'spotify:artist:3wbCeEPAW6po7J46netxMT'}]",1.0,258385.0,0.0,{'spotify': 'https://open.spotify.com/track/0hpBwfrWHT4ZYDsHqPpwYR'},https://api.spotify.com/v1/tracks/0hpBwfrWHT4ZYDsHqPpwYR,0hpBwfrWHT4ZYDsHqPpwYR,0.0,Crying Season,https://p.scdn.co/mp3-preview/40b04db3de5de9f428e51850e1fe0daa0c38cc26?cid=3b33859d46fe4fd1a085151a8fefa86d,3.0,track,spotify:track:0hpBwfrWHT4ZYDsHqPpwYR,6eh8MXcxWgYu0SgXdaJapd
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3wbCeEPAW6po7J46netxMT'}, 'href': 'https://api.spotify.com/v1/artists/3wbCeEPAW6po7J46netxMT', 'id': '3wbCeEPAW6po7J46netxMT', 'name': 'Up Dharma Down', 'type': 'artist', 'uri': 'spotify:artist:3wbCeEPAW6po7J46netxMT'}]",1.0,231257.0,0.0,{'spotify': 'https://open.spotify.com/track/1r0u9crAlIqyyFJv8dJKy7'},https://api.spotify.com/v1/tracks/1r0u9crAlIqyyFJv8dJKy7,1r0u9crAlIqyyFJv8dJKy7,0.0,Gusto Ko (Pagsundo),https://p.scdn.co/mp3-preview/876632a59e648415c4184a581a7b9e8d0bb487d8?cid=3b33859d46fe4fd1a085151a8fefa86d,1.0,track,spotify:track:1r0u9crAlIqyyFJv8dJKy7,4zAGrYMCAlMVtpWDnNiB8m
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3wbCeEPAW6po7J46netxMT'}, 'href': 'https://api.spotify.com/v1/artists/3wbCeEPAW6po7J46netxMT', 'id': '3wbCeEPAW6po7J46netxMT', 'name': 'Up Dharma Down', 'type': 'artist', 'uri': 'spotify:artist:3wbCeEPAW6po7J46netxMT'}]",1.0,283825.0,0.0,{'spotify': 'https://open.spotify.com/track/0DdC92EziGIEN6j7kTCKQX'},https://api.spotify.com/v1/tracks/0DdC92EziGIEN6j7kTCKQX,0DdC92EziGIEN6j7kTCKQX,0.0,Unti-Unti,https://p.scdn.co/mp3-preview/d20bde2aced98843dc641d3e2cf36773512268d0?cid=3b33859d46fe4fd1a085151a8fefa86d,1.0,track,spotify:track:0DdC92EziGIEN6j7kTCKQX,22DhzsGO72BgYKAAXFGsyb
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3wbCeEPAW6po7J46netxMT'}, 'href': 'https://api.spotify.com/v1/artists/3wbCeEPAW6po7J46netxMT', 'id': '3wbCeEPAW6po7J46netxMT', 'name': 'Up Dharma Down', 'type': 'artist', 'uri': 'spotify:artist:3wbCeEPAW6po7J46netxMT'}]",1.0,339661.0,0.0,{'spotify': 'https://open.spotify.com/track/3T8yMLawoliJaN1hAGFFmv'},https://api.spotify.com/v1/tracks/3T8yMLawoliJaN1hAGFFmv,3T8yMLawoliJaN1hAGFFmv,0.0,Sigurado,https://p.scdn.co/mp3-preview/5b9d12be3a8f632cb43de1c4225a6fb065c5cf43?cid=3b33859d46fe4fd1a085151a8fefa86d,1.0,track,spotify:track:3T8yMLawoliJaN1hAGFFmv,5bRwSxYckOjIw3oISF6MQk
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3wbCeEPAW6po7J46netxMT'}, 'href': 'https://api.spotify.com/v1/artists/3wbCeEPAW6po7J46netxMT', 'id': '3wbCeEPAW6po7J46netxMT', 'name': 'Up Dharma Down', 'type': 'artist', 'uri': 'spotify:artist:3wbCeEPAW6po7J46netxMT'}]",1.0,162384.0,0.0,{'spotify': 'https://open.spotify.com/track/218HzfGnFPrEbYr6vpEfzH'},https://api.spotify.com/v1/tracks/218HzfGnFPrEbYr6vpEfzH,218HzfGnFPrEbYr6vpEfzH,0.0,Just a Smile,https://p.scdn.co/mp3-preview/ffd7a9566f4f5c319a52e99c22b827a888bfeb38?cid=3b33859d46fe4fd1a085151a8fefa86d,1.0,track,spotify:track:218HzfGnFPrEbYr6vpEfzH,10EPnKRri9kv0t1kpsjvwG
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3wbCeEPAW6po7J46netxMT'}, 'href': 'https://api.spotify.com/v1/artists/3wbCeEPAW6po7J46netxMT', 'id': '3wbCeEPAW6po7J46netxMT', 'name': 'Up Dharma Down', 'type': 'artist', 'uri': 'spotify:artist:3wbCeEPAW6po7J46netxMT'}]",1.0,370888.0,0.0,{'spotify': 'https://open.spotify.com/track/3iANkEVyUqLHrdIT61Ylze'},https://api.spotify.com/v1/tracks/3iANkEVyUqLHrdIT61Ylze,3iANkEVyUqLHrdIT61Ylze,0.0,Kulang (Los Remix),https://p.scdn.co/mp3-preview/517f784f68242541272e268ea7bd82499f652294?cid=3b33859d46fe4fd1a085151a8fefa86d,1.0,track,spotify:track:3iANkEVyUqLHrdIT61Ylze,6UjXkgppkQvOBsFTTBq2qP
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3Hvxz2oZPYuo61ChHKcqQI'}, 'href': 'https://api.spotify.com/v1/artists/3Hvxz2oZPYuo61ChHKcqQI', 'id': '3Hvxz2oZPYuo61ChHKcqQI', 'name': 'Autotelic', 'type': 'artist', 'uri': 'spotify:artist:3Hvxz2oZPYuo61ChHKcqQI'}]",1.0,268666.0,0.0,{'spotify': 'https://open.spotify.com/track/6VD2H125YvlBVGKuHeb9rJ'},https://api.spotify.com/v1/tracks/6VD2H125YvlBVGKuHeb9rJ,6VD2H125YvlBVGKuHeb9rJ,0.0,Gising,https://p.scdn.co/mp3-preview/3367dc721496d757f76aad3a6b31a5a005d0d290?cid=3b33859d46fe4fd1a085151a8fefa86d,1.0,track,spotify:track:6VD2H125YvlBVGKuHeb9rJ,4bU263JJqschDhYZRgbnt7
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3Hvxz2oZPYuo61ChHKcqQI'}, 'href': 'https://api.spotify.com/v1/artists/3Hvxz2oZPYuo61ChHKcqQI', 'id': '3Hvxz2oZPYuo61ChHKcqQI', 'name': 'Autotelic', 'type': 'artist', 'uri': 'spotify:artist:3Hvxz2oZPYuo61ChHKcqQI'}]",1.0,264253.0,0.0,{'spotify': 'https://open.spotify.com/track/0Yb0T1IVTzNBSZu790EvDL'},https://api.spotify.com/v1/tracks/0Yb0T1IVTzNBSZu790EvDL,0Yb0T1IVTzNBSZu790EvDL,0.0,Languyin,https://p.scdn.co/mp3-preview/8139f7d5c2ca1df3f0de3df4bc6578c350f0bd57?cid=3b33859d46fe4fd1a085151a8fefa86d,2.0,track,spotify:track:0Yb0T1IVTzNBSZu790EvDL,4bU263JJqschDhYZRgbnt7
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3Hvxz2oZPYuo61ChHKcqQI'}, 'href': 'https://api.spotify.com/v1/artists/3Hvxz2oZPYuo61ChHKcqQI', 'id': '3Hvxz2oZPYuo61ChHKcqQI', 'name': 'Autotelic', 'type': 'artist', 'uri': 'spotify:artist:3Hvxz2oZPYuo61ChHKcqQI'}]",1.0,289533.0,0.0,{'spotify': 'https://open.spotify.com/track/7aX1qUwNPwK7GczgJj0oU2'},https://api.spotify.com/v1/tracks/7aX1qUwNPwK7GczgJj0oU2,7aX1qUwNPwK7GczgJj0oU2,0.0,Unstable,https://p.scdn.co/mp3-preview/472f5d00fa271d70d9c74adbaf86f921d64eb526?cid=3b33859d46fe4fd1a085151a8fefa86d,3.0,track,spotify:track:7aX1qUwNPwK7GczgJj0oU2,4bU263JJqschDhYZRgbnt7
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3Hvxz2oZPYuo61ChHKcqQI'}, 'href': 'https://api.spotify.com/v1/artists/3Hvxz2oZPYuo61ChHKcqQI', 'id': '3Hvxz2oZPYuo61ChHKcqQI', 'name': 'Autotelic', 'type': 'artist', 'uri': 'spotify:artist:3Hvxz2oZPYuo61ChHKcqQI'}]",1.0,320573.0,0.0,{'spotify': 'https://open.spotify.com/track/0FOYt3VRWweAWgN1relGqN'},https://api.spotify.com/v1/tracks/0FOYt3VRWweAWgN1relGqN,0FOYt3VRWweAWgN1relGqN,0.0,Laro,https://p.scdn.co/mp3-preview/e4a6203f5fae98376323821fd5045bc69978ac0d?cid=3b33859d46fe4fd1a085151a8fefa86d,4.0,track,spotify:track:0FOYt3VRWweAWgN1relGqN,4bU263JJqschDhYZRgbnt7
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3Hvxz2oZPYuo61ChHKcqQI'}, 'href': 'https://api.spotify.com/v1/artists/3Hvxz2oZPYuo61ChHKcqQI', 'id': '3Hvxz2oZPYuo61ChHKcqQI', 'name': 'Autotelic', 'type': 'artist', 'uri': 'spotify:artist:3Hvxz2oZPYuo61ChHKcqQI'}]",1.0,329306.0,0.0,{'spotify': 'https://open.spotify.com/track/1KsE6tNFP4VYuukkdrcVZH'},https://api.spotify.com/v1/tracks/1KsE6tNFP4VYuukkdrcVZH,1KsE6tNFP4VYuukkdrcVZH,0.0,Misteryoso,https://p.scdn.co/mp3-preview/9acd23682d583cc2fe873502fa04576ac05f5ed0?cid=3b33859d46fe4fd1a085151a8fefa86d,5.0,track,spotify:track:1KsE6tNFP4VYuukkdrcVZH,4bU263JJqschDhYZRgbnt7
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3Hvxz2oZPYuo61ChHKcqQI'}, 'href': 'https://api.spotify.com/v1/artists/3Hvxz2oZPYuo61ChHKcqQI', 'id': '3Hvxz2oZPYuo61ChHKcqQI', 'name': 'Autotelic', 'type': 'artist', 'uri': 'spotify:artist:3Hvxz2oZPYuo61ChHKcqQI'}]",1.0,287720.0,0.0,{'spotify': 'https://open.spotify.com/track/7sJckC1lLWdTto0tg6C54x'},https://api.spotify.com/v1/tracks/7sJckC1lLWdTto0tg6C54x,7sJckC1lLWdTto0tg6C54x,0.0,Mapa,https://p.scdn.co/mp3-preview/b6d675cd3fa93e90727dd2c4aef4aca140fee90a?cid=3b33859d46fe4fd1a085151a8fefa86d,6.0,track,spotify:track:7sJckC1lLWdTto0tg6C54x,4bU263JJqschDhYZRgbnt7
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3Hvxz2oZPYuo61ChHKcqQI'}, 'href': 'https://api.spotify.com/v1/artists/3Hvxz2oZPYuo61ChHKcqQI', 'id': '3Hvxz2oZPYuo61ChHKcqQI', 'name': 'Autotelic', 'type': 'artist', 'uri': 'spotify:artist:3Hvxz2oZPYuo61ChHKcqQI'}]",1.0,254026.0,0.0,{'spotify': 'https://open.spotify.com/track/2UirddW1zH5oMyzHj4gkcx'},https://api.spotify.com/v1/tracks/2UirddW1zH5oMyzHj4gkcx,2UirddW1zH5oMyzHj4gkcx,0.0,Close Your Eyes,https://p.scdn.co/mp3-preview/10f8c2775386a289b41e9652c41a41055cbf5579?cid=3b33859d46fe4fd1a085151a8fefa86d,7.0,track,spotify:track:2UirddW1zH5oMyzHj4gkcx,4bU263JJqschDhYZRgbnt7
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3Hvxz2oZPYuo61ChHKcqQI'}, 'href': 'https://api.spotify.com/v1/artists/3Hvxz2oZPYuo61ChHKcqQI', 'id': '3Hvxz2oZPYuo61ChHKcqQI', 'name': 'Autotelic', 'type': 'artist', 'uri': 'spotify:artist:3Hvxz2oZPYuo61ChHKcqQI'}]",1.0,315693.0,0.0,{'spotify': 'https://open.spotify.com/track/5kIv1TofMoixANKoK4XOe9'},https://api.spotify.com/v1/tracks/5kIv1TofMoixANKoK4XOe9,5kIv1TofMoixANKoK4XOe9,0.0,Balik,https://p.scdn.co/mp3-preview/94670f06a70c82b5a6857ee9c5e9575ad45920fe?cid=3b33859d46fe4fd1a085151a8fefa86d,8.0,track,spotify:track:5kIv1TofMoixANKoK4XOe9,4bU263JJqschDhYZRgbnt7
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3Hvxz2oZPYuo61ChHKcqQI'}, 'href': 'https://api.spotify.com/v1/artists/3Hvxz2oZPYuo61ChHKcqQI', 'id': '3Hvxz2oZPYuo61ChHKcqQI', 'name': 'Autotelic', 'type': 'artist', 'uri': 'spotify:artist:3Hvxz2oZPYuo61ChHKcqQI'}]",1.0,297066.0,0.0,{'spotify': 'https://open.spotify.com/track/7MM4KU8kKfYi2haLxO9mxn'},https://api.spotify.com/v1/tracks/7MM4KU8kKfYi2haLxO9mxn,7MM4KU8kKfYi2haLxO9mxn,0.0,Dahilan,https://p.scdn.co/mp3-preview/54bef66785e3fb682fa2de9b3dddf879723414cd?cid=3b33859d46fe4fd1a085151a8fefa86d,9.0,track,spotify:track:7MM4KU8kKfYi2haLxO9mxn,4bU263JJqschDhYZRgbnt7
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3Hvxz2oZPYuo61ChHKcqQI'}, 'href': 'https://api.spotify.com/v1/artists/3Hvxz2oZPYuo61ChHKcqQI', 'id': '3Hvxz2oZPYuo61ChHKcqQI', 'name': 'Autotelic', 'type': 'artist', 'uri': 'spotify:artist:3Hvxz2oZPYuo61ChHKcqQI'}]",1.0,341986.0,0.0,{'spotify': 'https://open.spotify.com/track/799SoTqNMEAXvTmkbVNteo'},https://api.spotify.com/v1/tracks/799SoTqNMEAXvTmkbVNteo,799SoTqNMEAXvTmkbVNteo,0.0,Hanap,https://p.scdn.co/mp3-preview/86cf6037257d4f407ee41dea9bf13fa47263b0d2?cid=3b33859d46fe4fd1a085151a8fefa86d,10.0,track,spotify:track:799SoTqNMEAXvTmkbVNteo,4bU263JJqschDhYZRgbnt7
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0eTKeqi9ekgs7UMs8ZGNkm'}, 'href': 'https://api.spotify.com/v1/artists/0eTKeqi9ekgs7UMs8ZGNkm', 'id': '0eTKeqi9ekgs7UMs8ZGNkm', 'name': 'Gabby Alipe', 'type': 'artist', 'uri': 'spotify:artist:0eTKeqi9ekgs7UMs8ZGNkm'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3Hvxz2oZPYuo61ChHKcqQI'}, 'href': 'https://api.spotify.com/v1/artists/3Hvxz2oZPYuo61ChHKcqQI', 'id': '3Hvxz2oZPYuo61ChHKcqQI', 'name': 'Autotelic', 'type': 'artist', 'uri': 'spotify:artist:3Hvxz2oZPYuo61ChHKcqQI'}]",1.0,211849.0,0.0,{'spotify': 'https://open.spotify.com/track/6vidLNocGZLwRiSVUZcw4a'},https://api.spotify.com/v1/tracks/6vidLNocGZLwRiSVUZcw4a,6vidLNocGZLwRiSVUZcw4a,0.0,Guillotine,https://p.scdn.co/mp3-preview/fba56887caa3cbcba1c676624fe9ffc62dc4e06e?cid=3b33859d46fe4fd1a085151a8fefa86d,1.0,track,spotify:track:6vidLNocGZLwRiSVUZcw4a,2ebDewBMYWumMRuNVDfRQV
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0eTKeqi9ekgs7UMs8ZGNkm'}, 'href': 'https://api.spotify.com/v1/artists/0eTKeqi9ekgs7UMs8ZGNkm', 'id': '0eTKeqi9ekgs7UMs8ZGNkm', 'name': 'Gabby Alipe', 'type': 'artist', 'uri': 'spotify:artist:0eTKeqi9ekgs7UMs8ZGNkm'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3Hvxz2oZPYuo61ChHKcqQI'}, 'href': 'https://api.spotify.com/v1/artists/3Hvxz2oZPYuo61ChHKcqQI', 'id': '3Hvxz2oZPYuo61ChHKcqQI', 'name': 'Autotelic', 'type': 'artist', 'uri': 'spotify:artist:3Hvxz2oZPYuo61ChHKcqQI'}]",1.0,291750.0,0.0,{'spotify': 'https://open.spotify.com/track/6EGqxvmpZKTbcii9aU6VNN'},https://api.spotify.com/v1/tracks/6EGqxvmpZKTbcii9aU6VNN,6EGqxvmpZKTbcii9aU6VNN,0.0,Hindi Alam,https://p.scdn.co/mp3-preview/0827f53dc958f9e0b899f8905e768ca1e2d7550c?cid=3b33859d46fe4fd1a085151a8fefa86d,1.0,track,spotify:track:6EGqxvmpZKTbcii9aU6VNN,5bWvq6CvzcXyyDiBsllZrS
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3Hvxz2oZPYuo61ChHKcqQI'}, 'href': 'https://api.spotify.com/v1/artists/3Hvxz2oZPYuo61ChHKcqQI', 'id': '3Hvxz2oZPYuo61ChHKcqQI', 'name': 'Autotelic', 'type': 'artist', 'uri': 'spotify:artist:3Hvxz2oZPYuo61ChHKcqQI'}]",1.0,297812.0,0.0,{'spotify': 'https://open.spotify.com/track/1FNSuGr0bp3jYvHrNY3ekO'},https://api.spotify.com/v1/tracks/1FNSuGr0bp3jYvHrNY3ekO,1FNSuGr0bp3jYvHrNY3ekO,0.0,Takipsilim,https://p.scdn.co/mp3-preview/19c830095079cd4e6e6a13cfdfeaaa25d9786417?cid=3b33859d46fe4fd1a085151a8fefa86d,1.0,track,spotify:track:1FNSuGr0bp3jYvHrNY3ekO,0uHcz4yVmvh5EmhKGRSge5
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3Hvxz2oZPYuo61ChHKcqQI'}, 'href': 'https://api.spotify.com/v1/artists/3Hvxz2oZPYuo61ChHKcqQI', 'id': '3Hvxz2oZPYuo61ChHKcqQI', 'name': 'Autotelic', 'type': 'artist', 'uri': 'spotify:artist:3Hvxz2oZPYuo61ChHKcqQI'}]",1.0,260009.0,0.0,{'spotify': 'https://open.spotify.com/track/4gl9Y8SQEOtJoARUIwtR6r'},https://api.spotify.com/v1/tracks/4gl9Y8SQEOtJoARUIwtR6r,4gl9Y8SQEOtJoARUIwtR6r,0.0,Huli,https://p.scdn.co/mp3-preview/2cb6d77a48de4a55ee7fda351cd210b7a7d6607a?cid=3b33859d46fe4fd1a085151a8fefa86d,2.0,track,spotify:track:4gl9Y8SQEOtJoARUIwtR6r,0uHcz4yVmvh5EmhKGRSge5
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3Hvxz2oZPYuo61ChHKcqQI'}, 'href': 'https://api.spotify.com/v1/artists/3Hvxz2oZPYuo61ChHKcqQI', 'id': '3Hvxz2oZPYuo61ChHKcqQI', 'name': 'Autotelic', 'type': 'artist', 'uri': 'spotify:artist:3Hvxz2oZPYuo61ChHKcqQI'}]",1.0,252250.0,0.0,{'spotify': 'https://open.spotify.com/track/0qY4vAYsMfklViw9P6NJT8'},https://api.spotify.com/v1/tracks/0qY4vAYsMfklViw9P6NJT8,0qY4vAYsMfklViw9P6NJT8,0.0,Hindi Alam,https://p.scdn.co/mp3-preview/061c5b5096ea47134594b92774e70daa066233bd?cid=3b33859d46fe4fd1a085151a8fefa86d,3.0,track,spotify:track:0qY4vAYsMfklViw9P6NJT8,0uHcz4yVmvh5EmhKGRSge5
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3Hvxz2oZPYuo61ChHKcqQI'}, 'href': 'https://api.spotify.com/v1/artists/3Hvxz2oZPYuo61ChHKcqQI', 'id': '3Hvxz2oZPYuo61ChHKcqQI', 'name': 'Autotelic', 'type': 'artist', 'uri': 'spotify:artist:3Hvxz2oZPYuo61ChHKcqQI'}]",1.0,335125.0,0.0,{'spotify': 'https://open.spotify.com/track/3QVfj21QzLc12TVr2R8GVh'},https://api.spotify.com/v1/tracks/3QVfj21QzLc12TVr2R8GVh,3QVfj21QzLc12TVr2R8GVh,0.0,Kahit,https://p.scdn.co/mp3-preview/23f7e891e305fe722102dd351e93c11cd135da39?cid=3b33859d46fe4fd1a085151a8fefa86d,4.0,track,spotify:track:3QVfj21QzLc12TVr2R8GVh,0uHcz4yVmvh5EmhKGRSge5
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3Hvxz2oZPYuo61ChHKcqQI'}, 'href': 'https://api.spotify.com/v1/artists/3Hvxz2oZPYuo61ChHKcqQI', 'id': '3Hvxz2oZPYuo61ChHKcqQI', 'name': 'Autotelic', 'type': 'artist', 'uri': 'spotify:artist:3Hvxz2oZPYuo61ChHKcqQI'}]",1.0,250875.0,0.0,{'spotify': 'https://open.spotify.com/track/2o1LFwr3AkJeDqpKan1GGA'},https://api.spotify.com/v1/tracks/2o1LFwr3AkJeDqpKan1GGA,2o1LFwr3AkJeDqpKan1GGA,0.0,Papunta Pabalik,https://p.scdn.co/mp3-preview/fbb654bc05deec13c784cb93a6a7cc09d1d6f722?cid=3b33859d46fe4fd1a085151a8fefa86d,5.0,track,spotify:track:2o1LFwr3AkJeDqpKan1GGA,0uHcz4yVmvh5EmhKGRSge5
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3Hvxz2oZPYuo61ChHKcqQI'}, 'href': 'https://api.spotify.com/v1/artists/3Hvxz2oZPYuo61ChHKcqQI', 'id': '3Hvxz2oZPYuo61ChHKcqQI', 'name': 'Autotelic', 'type': 'artist', 'uri': 'spotify:artist:3Hvxz2oZPYuo61ChHKcqQI'}]",1.0,297812.0,0.0,{'spotify': 'https://open.spotify.com/track/2lTCcfrukFA5bQ9bpJkNNG'},https://api.spotify.com/v1/tracks/2lTCcfrukFA5bQ9bpJkNNG,2lTCcfrukFA5bQ9bpJkNNG,0.0,Takipsilim,https://p.scdn.co/mp3-preview/19c830095079cd4e6e6a13cfdfeaaa25d9786417?cid=3b33859d46fe4fd1a085151a8fefa86d,1.0,track,spotify:track:2lTCcfrukFA5bQ9bpJkNNG,7e15Y3dQtCqbfTlLuuQUME
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4mrrcDjpjUq27YEGwlisgs'}, 'href': 'https://api.spotify.com/v1/artists/4mrrcDjpjUq27YEGwlisgs', 'id': '4mrrcDjpjUq27YEGwlisgs', 'name': 'Gracenote', 'type': 'artist', 'uri': 'spotify:artist:4mrrcDjpjUq27YEGwlisgs'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4qFxP3qN9GsnZDOkAE6x2m'}, 'href': 'https://api.spotify.com/v1/artists/4qFxP3qN9GsnZDOkAE6x2m', 'id': '4qFxP3qN9GsnZDOkAE6x2m', 'name': 'December Avenue', 'type': 'artist', 'uri': 'spotify:artist:4qFxP3qN9GsnZDOkAE6x2m'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3Hvxz2oZPYuo61ChHKcqQI'}, 'href': 'https://api.spotify.com/v1/artists/3Hvxz2oZPYuo61ChHKcqQI', 'id': '3Hvxz2oZPYuo61ChHKcqQI', 'name': 'Autotelic', 'type': 'artist', 'uri': 'spotify:artist:3Hvxz2oZPYuo61ChHKcqQI'}]",1.0,219829.0,0.0,{'spotify': 'https://open.spotify.com/track/3jw2Hey6TKmgpYdmpkP8ma'},https://api.spotify.com/v1/tracks/3jw2Hey6TKmgpYdmpkP8ma,3jw2Hey6TKmgpYdmpkP8ma,0.0,Summer Song,https://p.scdn.co/mp3-preview/3d9feba8b66459c8590a4961dbab0de0348a42c6?cid=3b33859d46fe4fd1a085151a8fefa86d,1.0,track,spotify:track:3jw2Hey6TKmgpYdmpkP8ma,0Q5VPAA0OJcyd8oZvZffc2
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3Hvxz2oZPYuo61ChHKcqQI'}, 'href': 'https://api.spotify.com/v1/artists/3Hvxz2oZPYuo61ChHKcqQI', 'id': '3Hvxz2oZPYuo61ChHKcqQI', 'name': 'Autotelic', 'type': 'artist', 'uri': 'spotify:artist:3Hvxz2oZPYuo61ChHKcqQI'}]",1.0,266297.0,0.0,{'spotify': 'https://open.spotify.com/track/19W2Yf1HWW8t42X536FyiO'},https://api.spotify.com/v1/tracks/19W2Yf1HWW8t42X536FyiO,19W2Yf1HWW8t42X536FyiO,0.0,Bawat Daan,https://p.scdn.co/mp3-preview/ef83886ed3ea70df3d0fd9bbb00f498f45f4689e?cid=3b33859d46fe4fd1a085151a8fefa86d,1.0,track,spotify:track:19W2Yf1HWW8t42X536FyiO,0xFvOoxQcTqRFQyBQtQMC3
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3Hvxz2oZPYuo61ChHKcqQI'}, 'href': 'https://api.spotify.com/v1/artists/3Hvxz2oZPYuo61ChHKcqQI', 'id': '3Hvxz2oZPYuo61ChHKcqQI', 'name': 'Autotelic', 'type': 'artist', 'uri': 'spotify:artist:3Hvxz2oZPYuo61ChHKcqQI'}]",1.0,266297.0,0.0,{'spotify': 'https://open.spotify.com/track/6glp8ZDUbiKsrOKRKYf6XY'},https://api.spotify.com/v1/tracks/6glp8ZDUbiKsrOKRKYf6XY,6glp8ZDUbiKsrOKRKYf6XY,0.0,Bawat Daan,https://p.scdn.co/mp3-preview/6003ed4ece9d615a636b3c2775416d18d301fa3d?cid=3b33859d46fe4fd1a085151a8fefa86d,1.0,track,spotify:track:6glp8ZDUbiKsrOKRKYf6XY,2iTWIbcIGZVtFevZTTcu6j
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3Hvxz2oZPYuo61ChHKcqQI'}, 'href': 'https://api.spotify.com/v1/artists/3Hvxz2oZPYuo61ChHKcqQI', 'id': '3Hvxz2oZPYuo61ChHKcqQI', 'name': 'Autotelic', 'type': 'artist', 'uri': 'spotify:artist:3Hvxz2oZPYuo61ChHKcqQI'}]",1.0,268000.0,0.0,{'spotify': 'https://open.spotify.com/track/2Nwu64XkqtyY66cZHdo8Ve'},https://api.spotify.com/v1/tracks/2Nwu64XkqtyY66cZHdo8Ve,2Nwu64XkqtyY66cZHdo8Ve,0.0,Gising,https://p.scdn.co/mp3-preview/d29b171ad557cd184f411277cb0b0c37caf9d6a6?cid=3b33859d46fe4fd1a085151a8fefa86d,1.0,track,spotify:track:2Nwu64XkqtyY66cZHdo8Ve,2BTJ1r6EgQ54abdf6z4AUX
